5 0 0 0 -1 82.4686 22.4189 0 1
5 1 0 0 -1 52.1689 37.7274 0 1
5 2 0 0 -1 27.4812 83.8337 0 1
5 3 0 0 -1 9.43943 98.4749 0 1
5 4 0 0 -1 27.6861 9.29942 0 1
5 5 0 0 -1 66.3587 73.9279 0 1
5 6 0 0 -1 71.0925 9.78957 0 1
5 7 0 0 -1 81.6328 24.7833 0 1
5 8 0 0 -1 51.9726 22.9524 0 1
5 9 0 0 -1 75.3347 38.0243 0 1
5 10 0 0 -1 7.67686 17.2527 0 1
5 11 0 0 -1 46.179 13.017 0 1
5 12 0 0 -1 33.102 70.5217 0 1
5 13 0 0 -1 5.75812 15.5706 0 1
5 14 0 0 -1 85.941 45.1096 0 1
5 15 0 0 -1 14.7475 13.4222 0 1
5 16 0 0 -1 28.9433 24.1869 0 1
5 17 0 0 -1 11.8971 56.6293 0 1
5 18 0 0 -1 33.4863 78.2558 0 1
5 19 0 0 -1 30.5572 4.57882 0 1
5 20 0 0 -1 88.0454 12.19 0 1
5 21 0 0 -1 29.3622 82.4588 0 1
5 22 0 0 -1 8.53973 81.3347 0 1
5 23 0 0 -1 5.41116 83.8745 0 1
5 24 0 0 -1 19.359 13.088 0 1
5 25 0 0 -1 1.12721 65.538 0 1
5 26 0 0 -1 26.105 34.2292 0 1
5 27 0 0 -1 36.0597 31.8631 0 1
5 28 0 0 -1 49.7998 29.0003 0 1
5 29 0 0 -1 8.88323 35.7407 0 1
5 30 0 0 -1 74.1099 23.6307 0 1
5 31 0 0 -1 49.1629 3.05318 0 1
5 32 0 0 -1 47.8176 61.0601 0 1
5 33 0 0 -1 39.3159 90.2397 0 1
5 34 0 0 -1 85.8827 27.3612 0 1
5 35 0 0 -1 2.42964 15.2449 0 1
5 36 0 0 -1 9.82001 10.9694 0 1
5 37 0 0 -1 96.5796 15.2312 0 1
5 38 0 0 -1 94.8438 15.9386 0 1
5 39 0 0 -1 81.4766 54.4242 0 1
5 40 0 0 -1 30.2002 17.5363 0 1
5 41 0 0 -1 15.7408 20.6466 0 1
5 42 0 0 -1 18.8012 64.9037 0 1
5 43 0 0 -1 23.6997 66.6188 0 1
5 44 0 0 -1 25.9638 83.3823 0 1
5 45 0 0 -1 47.9227 65.2796 0 1
5 46 0 0 -1 73.6219 33.8055 0 1
5 47 0 0 -1 49.0504 2.46085 0 1
5 48 0 0 -1 87.0209 45.6299 0 1
5 49 0 0 -1 17.692 81.8648 0 1
5 50 0 0 -1 61.5685 46.0112 0 1
5 51 0 0 -1 77.8358 43.0451 0 1
5 52 0 0 -1 0.435409 8.03605 0 1
5 53 0 0 -1 88.0361 7.11804 0 1
5 54 0 0 -1 81.8933 3.77684 0 1
5 55 0 0 -1 27.7646 0.694518 0 1
5 56 0 0 -1 68.6805 51.4643 0 1
5 57 0 0 -1 34.8466 15.2361 0 1
5 58 0 0 -1 59.9239 8.46853 0 1
5 59 0 0 -1 49.0416 52.5648 0 1
5 60 0 0 -1 55.0256 71.541 0 1
5 61 0 0 -1 43.7219 72.7176 0 1
5 62 0 0 -1 53.4058 5.29038 0 1
5 63 0 0 -1 18.7288 31.2416 0 1
5 64 0 0 -1 48.3355 19.1642 0 1
5 65 0 0 -1 39.2777 8.91688 0 1
5 66 0 0 -1 5.88696 27.3138 0 1
5 67 0 0 -1 16.0349 87.7802 0 1
5 68 0 0 -1 31.0906 43.7995 0 1
5 69 0 0 -1 94.4155 30.1105 0 1
5 70 0 0 -1 71.0242 54.3394 0 1
5 71 0 0 -1 38.579 20.0658 0 1
5 72 0 0 -1 6.90414 23.0991 0 1
5 73 0 0 -1 18.1577 61.9297 0 1
5 74 0 0 -1 34.6474 48.046 0 1
5 75 0 0 -1 67.1699 53.3762 0 1
5 76 0 0 -1 79.2876 15.5054 0 1
5 77 0 0 -1 72.5404 18.5653 0 1
5 78 0 0 -1 24.4223 78.4274 0 1
5 79 0 0 -1 45.8791 40.4572 0 1
5 80 0 0 -1 10.4705 71.1563 0 1
5 81 0 0 -1 9.63112 81.4947 0 1
5 82 0 0 -1 25.4957 48.2101 0 1
5 83 0 0 -1 1.56049 32.3998 0 1
5 84 0 0 -1 71.3092 19.7182 0 1
5 85 0 0 -1 81.5978 28.9769 0 1
5 86 0 0 -1 13.9954 48.7677 0 1
5 87 0 0 -1 64.2731 54.8935 0 1
5 88 0 0 -1 11.8483 88.6954 0 1
5 89 0 0 -1 33.3209 57.7273 0 1
5 90 0 0 -1 34.697 13.4094 0 1
5 91 0 0 -1 54.2109 11.4378 0 1
5 92 0 0 -1 82.5941 2.5612 0 1
5 93 0 0 -1 46.1761 8.08972 0 1
5 94 0 0 -1 50.7713 47.7366 0 1
5 95 0 0 -1 40.4895 22.0806 0 1
5 96 0 0 -1 67.4548 34.819 0 1
5 97 0 0 -1 63.7959 2.02535 0 1
5 98 0 0 -1 1.04253 7.15661 0 1
5 99 0 0 -1 50.7888 34.3634 0 1
5 100 0 0 -1 11.0187 86.2811 0 1
5 101 0 0 -1 1.70251 39.6136 0 1
5 102 0 0 -1 46.6969 42.192 0 1
5 103 0 0 -1 61.6942 14.1517 0 1
5 104 0 0 -1 77.0111 49.7241 0 1
5 105 0 0 -1 63.2043 40.807 0 1
5 106 0 0 -1 51.7495 61.0245 0 1
5 107 0 0 -1 86.956 47.0578 0 1
5 108 0 0 -1 23.1179 87.9986 0 1
5 109 0 0 -1 54.2144 73.9068 0 1
5 110 0 0 -1 22.362 19.0984 0 1
5 111 0 0 -1 53.8483 56.2539 0 1
5 112 0 0 -1 18.6793 47.1993 0 1
5 113 0 0 -1 44.3568 29.698 0 1
5 114 0 0 -1 23.3108 22.3226 0 1
5 115 0 0 -1 96.1014 25.0133 0 1
5 116 0 0 -1 61.9362 42.7983 0 1
5 117 0 0 -1 67.2053 23.6304 0 1
5 118 0 0 -1 56.9501 44.2164 0 1
5 119 0 0 -1 73.3545 20.1543 0 1
5 120 0 0 -1 85.0234 25.104 0 1
5 121 0 0 -1 72.1618 4.29684 0 1
5 122 0 0 -1 59.978 26.3762 0 1
5 123 0 0 -1 45.4745 32.0519 0 1
5 124 0 0 -1 38.5939 64.1538 0 1
5 125 0 0 -1 93.8518 12.7316 0 1
5 126 0 0 -1 80.0917 17.1626 0 1
5 127 0 0 -1 35.0542 76.193 0 1
5 128 0 0 -1 18.9914 9.38126 0 1
5 129 0 0 -1 20.6208 75.9414 0 1
5 130 0 0 -1 19.0792 77.2746 0 1
5 131 0 0 -1 10.6005 91.241 0 1
5 132 0 0 -1 17.6171 59.7751 0 1
5 133 0 0 -1 52.9184 63.0917 0 1
5 134 0 0 -1 27.2455 71.0783 0 1
5 135 0 0 -1 74.463 21.0973 0 1
5 136 0 0 -1 38.2599 18.864 0 1
5 137 0 0 -1 30.7477 80.4359 0 1
5 138 0 0 -1 15.8544 49.739 0 1
5 139 0 0 -1 89.8171 36.4752 0 1
5 140 0 0 -1 25.6804 43.4148 0 1
5 141 0 0 -1 30.4504 21.7762 0 1
5 142 0 0 -1 82.0358 49.5296 0 1
5 143 0 0 -1 40.7706 80.6223 0 1
5 144 0 0 -1 63.2148 58.3877 0 1
5 145 0 0 -1 40.3974 16.1333 0 1
5 146 0 0 -1 21.4794 32.2245 0 1
5 147 0 0 -1 7.64561 48.7249 0 1
5 148 0 0 -1 3.30272 82.1086 0 1
5 149 0 0 -1 36.6632 8.08214 0 1
5 150 0 0 -1 5.9766 67.4109 0 1
5 151 0 0 -1 88.518 21.831 0 1
5 152 0 0 -1 17.1499 78.3351 0 1
5 153 0 0 -1 58.3062 42.8303 0 1
5 154 0 0 -1 21.7499 88.7566 0 1
5 155 0 0 -1 64.6065 3.78571 0 1
5 156 0 0 -1 38.2863 63.6573 0 1
5 157 0 0 -1 44.2796 59.6369 0 1
5 158 0 0 -1 37.4446 84.677 0 1
5 159 0 0 -1 75.7702 58.9241 0 1
5 160 0 0 -1 16.9014 83.4158 0 1
5 161 0 0 -1 7.64896 20.2042 0 1
5 162 0 0 -1 7.31672 2.18753 0 1
5 163 0 0 -1 85.5533 13.2933 0 1
5 164 0 0 -1 35.1243 86.7483 0 1
5 165 0 0 -1 29.5785 74.1563 0 1
5 166 0 0 -1 77.942 20.4735 0 1
5 167 0 0 -1 57.8423 74.364 0 1
5 168 0 0 -1 99.5303 2.12184 0 1
5 169 0 0 -1 34.0009 36.975 0 1
5 170 0 0 -1 86.7988 9.77107 0 1
5 171 0 0 -1 95.899 3.70026 0 1
5 172 0 0 -1 93.1868 3.54799 0 1
5 173 0 0 -1 23.9044 58.7112 0 1
5 174 0 0 -1 81.0192 31.2211 0 1
5 175 0 0 -1 60.8987 66.5725 0 1
5 176 0 0 -1 44.5144 30.4971 0 1
5 177 0 0 -1 40.6438 79.6388 0 1
5 178 0 0 -1 17.2453 93.0502 0 1
5 179 0 0 -1 73.0693 46.8239 0 1
5 180 0 0 -1 67.2065 55.2565 0 1
5 181 0 0 -1 41.0089 45.1485 0 1
5 182 0 0 -1 19.5125 75.2603 0 1
5 183 0 0 -1 0.972975 53.5134 0 1
5 184 0 0 -1 12.2353 87.7718 0 1
5 185 0 0 -1 63.2845 8.13434 0 1
5 186 0 0 -1 11.6823 15.3765 0 1
5 187 0 0 -1 15.1825 92.7015 0 1
5 188 0 0 -1 46.5976 76.0812 0 1
5 189 0 0 -1 70.7508 23.8236 0 1
5 190 0 0 -1 70.6475 60.1744 0 1
5 191 0 0 -1 99.0767 11.6563 0 1
5 192 0 0 -1 5.32291 74.8067 0 1
5 193 0 0 -1 10.5075 24.8354 0 1
5 194 0 0 -1 50.0671 11.4804 0 1
5 195 0 0 -1 6.10078 13.2871 0 1
5 196 0 0 -1 74.8205 52.6984 0 1
5 197 0 0 -1 89.3682 34.0945 0 1
5 198 0 0 -1 34.0123 14.5613 0 1
5 199 0 0 -1 19.7701 26.9803 0 1
5 200 0 0 -1 2.07389 92.4776 0 1
5 201 0 0 -1 32.2649 12.5814 0 1
5 202 0 0 -1 17.313 82.332 0 1
5 203 0 0 -1 24.0618 95.6619 0 1
5 204 0 0 -1 44.6344 23.3141 0 1
5 205 0 0 -1 37.2952 15.0711 0 1
5 206 0 0 -1 14.0384 35.3998 0 1
5 207 0 0 -1 97.1902 20.1391 0 1
5 208 0 0 -1 48.6869 72.0107 0 1
5 209 0 0 -1 72.8375 38.0551 0 1
5 210 0 0 -1 6.10524 16.648 0 1
5 211 0 0 -1 34.0016 40.1175 0 1
5 212 0 0 -1 31.2093 53.7717 0 1
5 213 0 0 -1 44.1893 54.2525 0 1
5 214 0 0 -1 47.049 46.2631 0 1
5 215 0 0 -1 46.7301 79.3139 0 1
5 216 0 0 -1 58.8445 64.0431 0 1
5 217 0 0 -1 59.705 6.28031 0 1
5 218 0 0 -1 6.22035 97.0002 0 1
5 219 0 0 -1 21.3514 20.2587 0 1
5 220 0 0 -1 32.3999 18.5416 0 1
5 221 0 0 -1 40.3979 81.0868 0 1
5 222 0 0 -1 90.5523 13.2354 0 1
5 223 0 0 -1 19.142 96.6575 0 1
5 224 0 0 -1 29.8834 53.1436 0 1
5 225 0 0 -1 36.7751 61.0926 0 1
5 226 0 0 -1 6.91528 3.87286 0 1
5 227 0 0 -1 50.6834 51.1045 0 1
5 228 0 0 -1 97.3677 4.85544 0 1
5 229 0 0 -1 77.0463 56.2122 0 1
5 230 0 0 -1 68.8986 38.6922 0 1
5 231 0 0 -1 39.1185 28.6036 0 1
5 232 0 0 -1 44.9725 45.3388 0 1
5 233 0 0 -1 25.6037 66.3239 0 1
5 234 0 0 -1 65.5975 58.0037 0 1
5 235 0 0 -1 84.8655 5.99539 0 1
5 236 0 0 -1 39.0905 75.4178 0 1
5 237 0 0 -1 19.2308 58.2324 0 1
5 238 0 0 -1 72.0753 49.1141 0 1
5 239 0 0 -1 11.376 8.85042 0 1
5 240 0 0 -1 10.2068 18.2913 0 1
5 241 0 0 -1 12.7233 60.8901 0 1
5 242 0 0 -1 69.3958 70.8486 0 1
5 243 0 0 -1 58.6225 66.7635 0 1
5 244 0 0 -1 75.7041 35.6688 0 1
5 245 0 0 -1 22.9757 44.6026 0 1
5 246 0 0 -1 74.3609 62.0942 0 1
5 247 0 0 -1 73.2062 19.3334 0 1
5 248 0 0 -1 7.43299 98.8099 0 1
5 249 0 0 -1 56.8136 70.5229 0 1
5 250 0 0 -1 54.1365 18.016 0 1
5 251 0 0 -1 47.3708 65.5125 0 1
5 252 0 0 -1 26.8664 57.5776 0 1
5 253 0 0 -1 83.8038 39.5897 0 1
5 254 0 0 -1 18.4677 53.1996 0 1
5 255 0 0 -1 10.4383 77.0902 0 1
5 256 0 0 -1 19.9632 86.1424 0 1
5 257 0 0 -1 12.759 42.9388 0 1
5 258 0 0 -1 30.7451 87.1199 0 1
5 259 0 0 -1 5.033 3.95126 0 1
5 260 0 0 -1 6.45337 12.466 0 1
5 261 0 0 -1 2.76117 92.1107 0 1
5 262 0 0 -1 62.6336 64.5224 0 1
5 263 0 0 -1 55.4788 8.57423 0 1
5 264 0 0 -1 62.7791 9.61526 0 1
5 265 0 0 -1 26.5902 10.1499 0 1
5 266 0 0 -1 75.1278 53.4567 0 1
5 267 0 0 -1 67.7275 58.9315 0 1
5 268 0 0 -1 12.1312 3.48472 0 1
5 269 0 0 -1 63.2854 32.0943 0 1
5 270 0 0 -1 75.0332 20.3722 0 1
5 271 0 0 -1 24.3235 69.6177 0 1
5 272 0 0 -1 92.5322 27.0846 0 1
5 273 0 0 -1 61.7284 78.0287 0 1
5 274 0 0 -1 86.6593 24.362 0 1
5 275 0 0 -1 42.5511 42.1381 0 1
5 276 0 0 -1 32.9362 5.33023 0 1
5 277 0 0 -1 51.7534 59.5265 0 1
5 278 0 0 -1 15.4801 26.8811 0 1
5 279 0 0 -1 12.9831 83.2076 0 1
5 280 0 0 -1 85.8127 6.0295 0 1
5 281 0 0 -1 9.51422 32.6882 0 1
5 282 0 0 -1 8.73265 5.07137 0 1
5 283 0 0 -1 19.5136 71.897 0 1
5 284 0 0 -1 85.1376 43.837 0 1
5 285 0 0 -1 41.5147 77.6697 0 1
5 286 0 0 -1 70.9216 3.2431 0 1
5 287 0 0 -1 55.6984 57.581 0 1
5 288 0 0 -1 3.57976 51.4725 0 1
5 289 0 0 -1 20.0678 19.0599 0 1
5 290 0 0 -1 78.3536 33.0509 0 1
5 291 0 0 -1 2.26754 64.1663 0 1
5 292 0 0 -1 39.0804 71.6704 0 1
5 293 0 0 -1 62.1102 48.5946 0 1
5 294 0 0 -1 4.35862 92.1484 0 1
5 295 0 0 -1 47.736 13.0913 0 1
5 296 0 0 -1 11.0865 26.5029 0 1
5 297 0 0 -1 29.746 15.7254 0 1
5 298 0 0 -1 39.5891 57.3511 0 1
5 299 0 0 -1 13.975 39.3082 0 1
5 300 0 0 -1 17.8924 17.5547 0 1
5 301 0 0 -1 90.7807 37.9602 0 1
5 302 0 0 -1 36.6146 69.1343 0 1
5 303 0 0 -1 71.0111 38.8821 0 1
5 304 0 0 -1 33.3006 10.0914 0 1
5 305 0 0 -1 10.5525 95.4108 0 1
5 306 0 0 -1 58.686 14.9111 0 1
5 307 0 0 -1 87.5591 6.42202 0 1
5 308 0 0 -1 28.0024 84.7788 0 1
5 309 0 0 -1 73.6715 12.9907 0 1
5 310 0 0 -1 39.4936 27.1631 0 1
5 311 0 0 -1 66.7662 69.2396 0 1
5 312 0 0 -1 42.8885 6.35535 0 1
